DISTRICTS,MURDER,ATTEMPT TO MURDER,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,RAPE,CUSTODIAL RAPE,OTHER RAPE,KIDNAPPING & ABDUCTION,DACOITY,PREPARATION AND ASSEMBLY FOR DACOITY,ROBBERY,BURGLARY,THEFT,AUTO THEFT,OTHER THEFT,RIOTS,CRIMINAL BREACH OF TRUST,CHEATING,COUNTERFIETING,ARSON,HURT/GREVIOUS HURT,DOWRY DEATHS,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,INSULT TO MODESTY OF WOMEN,CRUELTY BY HUSBAND OR HIS RELATIVES,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,CAUSING DEATH BY NEGLIGENCE,OTHER THEFTS,FORGERY,COUNTERFEITING,sum
"JIND, HARYANA",0.025785586294010895,0.017219527117792628,0.004676369040165749,0.018137319172387444,0.0,0.01612691753248563,0.04195620820917457,0.0016170621915163677,0.0037585769855709343,0.013460950134057278,0.11743367858710237,0.21760412567985268,0.13806214761496874,0.07272409425697364,0.06678029804143816,0.03216642629349655,0.02600410821351974,0.0007866789041132299,0.004763777807357426,0.08509243479348669,0.008172719725997236,0.01748175341997952,0.010794982735628927,0.04702591670384438,0.0,0.031204929856223692,0.006817883832384733,0.0,0.00013111315048158453,1.0257855862940108
"JODHPUR CITY, RAJASTHAN",0.005501222493879885,0.014999059623143204,0.0007523039308938908,0.00601843144649286,0.0,0.00601843144649286,0.02952792928577498,0.00023509497828091597,9.403799144401958e-05,0.006253526424773776,0.050733496332374686,0.2192025578368071,0.1496144442472245,0.06958811358958258,0.003385367688693375,0.00583035546360482,0.14984953918798427,0.0008463419223379103,0.0021628738012376527,0.15826593942321143,0.0031032537143613165,0.01119052097064781,0.00047018995656183195,0.06935301864882282,0.0,0.042505172089251295,0.0,0.0,0.0,1.0055012224938797
"JODHPUR EAST, RAJASTHAN",0.006456419169919037,0.01725850509089459,0.0011174571643587307,0.014278619318691888,0.0,0.00807052396326793,0.031040476785811115,0.0,0.0,0.01030543829198539,0.05165135335587576,0.17084678420921862,0.11013161162340326,0.039980134093727894,0.0007449714434852429,0.0008691333498636499,0.15731313632532062,0.0001241619063784071,0.002110752420600788,0.11435311646808137,0.0017382666997272998,0.033151229199458836,0.0,0.08927241122667567,0.0,0.07884281102831187,0.02073503849208746,0.046064067542773444,0.0,1.006456419169919
"JODHPUR RURAL, RAJASTHAN",0.010832544941100392,0.01281929990811675,0.0005203405867887374,0.016698202458037367,0.0,0.012582781457770274,0.03339640492269725,0.0006622516556721197,4.730368940704355e-05,0.007473982973995001,0.05279091769216789,0.11168401133175168,0.03836329234023815,0.0651371807062142,0.0029328287611174947,0.003122043519407921,0.0820719015947305,9.460737947633876e-05,0.006480605487837814,0.3461684011482944,0.00610217596993246,0.02833491012766677,0.0,0.05052034059268278,0.0,0.10591296119892682,0.008183538318411912,0.007615894040229376,0.0002838221384290163,1.0108325449411004
"JODHPUR WEST, RAJASTHAN",0.008573950321770416,0.018660950698350946,0.000756525029170283,0.026226200990053777,0.0,0.014878325559560432,0.038078426427637396,0.0010087000371284856,0.0001260875039791013,0.01374353801668762,0.06808725255471647,0.20867482031224407,0.12747446728015296,0.05283066448674918,0.0,0.002269575085745624,0.09128735342102821,0.0002521750097234277,0.005926112722322263,0.08573950321770415,0.0013869625525962396,0.04425671415968309,0.0,0.0426175765955982,0.0,0.1044004539160551,0.028369688562994173,0.022191400830948484,0.000756525029170283,1.0085739503217703
"JODHPUR, RAJASTHAN",0.006257320756561918,0.013316071759039613,0.00033906664210448466,0.004161272424376225,0.0,0.004161272424376225,0.02583071327216345,0.0002157696812607558,6.164848042186442e-05,0.005733308675349537,0.05384994760081347,0.16084088525363854,0.07006349794787997,0.09077738734891252,0.01704580481959971,0.009987053817122013,0.07891005487957095,0.0005240120829385385,0.006195672277434672,0.35919487083729273,0.0023118180134464495,0.017878059305079106,0.0005856605633604029,0.0401639849540642,3.082423999516253e-05,0.037821342699759515,0.0,0.0,0.0,1.0062573207565622
"JORHAT, ASSAM",0.025334005544343816,0.007562389716660853,0.0018905974285770275,0.027854802118524723,0.0,0.024829846228331263,0.08074951685391477,0.002520796571828161,0.0,0.01499873960137764,0.06318796737947471,0.1735988572097848,0.04192924964446725,0.11696496095023697,0.020376438952572004,0.01735148306826041,0.03331652802042722,0.0014704646668017294,0.008276615409443754,0.16305352490181196,0.0006301991426629472,0.03978657255435484,0.0,0.07520376441306784,0.0,0.06974203849940162,0.014704646668017294,0.0,0.0,1.0253340055443436
"JUNAGADH, GUJARAT",0.015153085015161027,0.007822618245822583,2.590270926955274e-05,0.006061234003888583,0.0,0.0049733202080398855,0.0423250271952188,0.0029270061648660806,2.590270926955274e-05,0.013054965550184375,0.07213904573817757,0.17277107185418214,0.0670880174106697,0.10405118374973939,0.03325907890010603,0.020307724189175695,0.019116199554072958,0.003781795576563528,0.008262964308119274,0.16647671348463683,0.0012433300525539282,0.016966274674908858,0.002693881780352192,0.1463762109449582,0.0,0.08599699527535544,0.001631870693773047,0.0,0.0006216650260956452,1.015153085015161
"K.G.F., KARNATAKA",0.019176987608114694,0.02826608069605106,0.0011985617256819586,0.01478226128387693,0.0,0.01078705553253595,0.025569316824802815,0.0018977227324462945,0.0004994007189176226,0.013783459847440007,0.09358769476459516,0.13893328006245112,0.03745505393979653,0.09728326008206857,0.08589692369018745,0.0018977227324462945,0.031362365162569246,0.0006991610067643361,0.0004994007189176226,0.30912904517361206,0.00639232920410322,0.023771474229987426,0.00019976028784671342,0.027467039547460853,0.0,0.04434678385163079,0.004194966040586016,9.98801432241957e-05,0.0,1.0191769876081147
"K.RAILWAYS, KARNATAKA",0.007902735565621159,0.0006079027318890253,0.0,0.001823708204177714,0.0,0.0006079027318890253,0.0048632218806441176,0.009726443769798873,0.0,0.0583586626102826,0.0,0.4328267477262627,0.0,0.0,0.0,0.0,0.003647416416866067,0.0,0.0,0.02796352583710793,0.0006079027318890253,0.010942249242087561,0.0,0.0012158054722886888,0.0,0.008510638297510184,0.4328267477262627,0.0,0.005471124621043781,1.0079027355656212
"K/KUMEY, ARUNACHAL PRADESH",0.0977272727060847,0.06136363637253098,0.0,0.038636363624287184,0.0,0.038636363624287184,0.08181818179822313,0.013636363648946277,0.0,0.009090909099297518,0.13181818181254126,0.14090909091183879,0.004545454549648759,0.13636363636219004,0.013636363648946277,0.04318181817393594,0.03181818181572313,0.0,0.011363636358212807,0.1886363636354235,0.0,0.009090909099297518,0.0,0.004545454549648759,0.0,0.040909090915020645,0.0,0.0,0.0,1.0977272727060847
"KABIRDHAM, CHHATTISGARH",0.016716867472264686,0.01106927710801864,0.0013554216869973647,0.031325301199126514,0.0,0.025376506021638746,0.027409638553189012,0.0003765060239316642,7.53012043646461e-05,0.00474397590343656,0.08117469879213669,0.08674698795307231,0.01724397590597986,0.06521084337406063,0.026656626509542553,0.0021837349392253395,0.014834337347335282,0.0005271084337151733,0.005421686746935241,0.41649096386992385,0.0023343373490088484,0.06882530120675642,0.004442771083869541,0.02115963855191736,0.0,0.08072289156173194,0.0042921686740860325,0.0,0.0,1.0167168674722649
"KACHCHH EAST(G), GUJARAT",0.012144344205244352,0.009368494103270389,0.0003469812609250939,0.03226925746034324,0.0,0.011103400417611334,0.04580152671900344,0.0020818875801237764,0.0003469812609250939,0.007980569049854537,0.0950728660569733,0.11970853572352937,0.06731436503723366,0.0,0.03192227619456041,0.005898681469730761,0.011450381678536427,0.0,0.0006939625267079255,0.04857737682097741,0.0,0.024982650937196628,0.0,0.05517002083198931,0.0,0.37473976403366077,0.05239417073487308,0.0027758501019739643,0.0,1.0121443442052445
"KACHCHH WEST(B), GUJARAT",0.007210455160974265,0.005858494820263199,0.0,0.02478593961545471,0.0,0.008111762056884691,0.03154574132531919,0.0018026137918208532,0.0,0.006759801709864477,0.09553853085294056,0.10680486706759376,0.03379900856194069,0.0,0.05452906714895305,0.013068949974928317,0.029292474088697697,0.0,0.0018026137918208532,0.04776926543277943,0.0,0.027039206852076208,0.0,0.09148264984342565,0.0,0.3343848580483834,0.07300585848672562,0.007210455160974265,0.005407841369153412,1.0072104551609744
"KAITHAL, HARYANA",0.021831910700580142,0.013952724880546418,0.002790544976875316,0.018822499450032407,0.0,0.015594221931174478,0.047712847449162404,0.0030641278176252833,0.0035565769312816365,0.008918800609827787,0.11435762749017263,0.1940796673384885,0.1109652002854027,0.07884657471379253,0.0,0.04174874151514448,0.01641497045265835,0.0008754650908595141,0.006018822498797373,0.15074414532447286,0.006894287589656887,0.01876778288295486,0.0006018822501095469,0.10193696652609917,0.0,0.03852046399628655,0.004267892317078345,0.0005471656814999342,0.0,1.0218319107005802
"KALABURGI, KARNATAKA",0.017848643500349554,0.023084245595828893,0.0019038553053268303,0.03783912423126937,0.0,0.013089005235366604,0.0314136125628808,0.0019038553053268303,0.004045692525901857,0.01594478819502272,0.09328891003098137,0.07306044740147209,0.039267015716095054,0.0,0.000713945739081093,0.0014278914814939328,0.026178010467401463,0.0,0.0011899095662457372,0.03284150404104298,0.003331746786820763,0.07425035697771307,0.0,0.030223702993303316,0.0,0.46001903858980236,0.03379343168537704,0.0011899095662457372,0.0,1.0178486435003495
"KALAHANDI, ODISHA",0.02588383838864593,0.02500000000477273,0.0006944444447243267,0.05012626262444942,0.0,0.03762626262648225,0.0632575757588051,0.005681818182420799,0.00018939393914887512,0.027209595964455734,0.059595959599569946,0.07493686869360863,0.013510101014421105,0.05669191919162726,0.07443181818096246,0.008459595959550429,0.04791666666476641,0.000631313131085476,0.006944444444591752,0.22064393936475263,0.0064393939399001385,0.08579545454757175,0.007070707070985614,0.046780303033408514,0.0,0.07563131313302993,0.004734848484908747,0.0,0.0,1.025883838388646
"KAMENG EAST, ARUNACHAL PRADESH",0.037127206331243154,0.008520998174663051,0.0006086427231097902,0.018259281804066683,0.0,0.017041996349326103,0.08399269629188993,0.013998782716735157,0.0,0.031649421789171045,0.10772976261246574,0.14668289711303825,0.009129640897772842,0.1265976871907682,0.014607425439844947,0.009129640897772842,0.02008520998191705,0.0006086427231097902,0.0018259281778503686,0.3116250760897902,0.0,0.04077906269546489,0.0,0.0018259281778503686,0.0,0.02373706634613879,0.010955569084144209,0.0006086427231097902,0.0,1.0371272063312431
"KAMENG WEST, ARUNACHAL PRADESH",0.04326923076673447,0.015109890104897506,0.002747252749841505,0.006868131864988377,0.0,0.006181318682335693,0.04395604394938716,0.010989010989750636,0.0,0.02472527471972739,0.08722527471612163,0.18543956047007082,0.028846153844489648,0.14903846152986316,0.019230769229659765,0.014423076922244824,0.01854395604700708,0.004120879124762257,0.005494505490067625,0.21428571431456048,0.0,0.03090659340206308,0.0,0.0034340659324941887,0.0,0.12087912085841084,0.0075549450572564465,0.0,0.0,1.0432692307667344
"KAMRUP, ASSAM",0.02031124424411839,0.013187696356360929,0.003799225542694485,0.034119967850422844,0.0,0.02765397822670978,0.1207715350109981,0.009278877765738047,0.0011689924747539085,0.016073646526587656,0.08329071383772325,0.17410681667228448,0.043179659531555656,0.10846058304931588,0.043325783587959146,0.018484693503274346,0.027142544019068873,0.001278585519102264,0.0062102725198926135,0.09476145248019971,0.0015708336375350241,0.022430043107998104,0.0,0.07196609921073552,0.0,0.054613867180388624,0.022466574122098973,0.00036531014816880853,0.00029224811843275996,1.0203112442441182
"KANCHIPURAM, TAMIL NADU",0.02216781541860515,0.02682491949814405,0.0,0.00859568352913098,0.0,0.007744098785287117,0.011815738348776252,0.001676557468634003,2.66120231519787e-05,0.006014317267368609,0.059504484119528876,0.15884716716321107,0.03664475610120769,0.11211645420134018,0.03906645023747065,0.0003991803495150905,0.017484099316286843,0.002341858051531722,0.004364371821514017,0.1547223035392604,0.002528142214713278,0.011123825745334532,0.004550655984695572,0.005801421081407643,0.0002395082098580816,0.31724192989818967,0.010085956834583428,0.0,0.0002395082098580816,1.0221678154186051
"KANDHAMAL, ODISHA",0.026451138864202695,0.013372520205797895,0.000440852314917706,0.04210139603400903,0.0,0.034239529762110824,0.05378398237058467,0.0033798677446164466,0.0001469507716392353,0.014695077153636977,0.05723732549330581,0.07119764878360334,0.009331373989319217,0.05775165319352881,0.08265980896734908,0.0065393093312597125,0.03115356356077285,0.00022042615694452527,0.035415135931110085,0.3139603232785709,0.003967670830144732,0.1016164584913233,0.005216752387535249,0.04077883908616994,0.0,0.016678912559965772,0.004114621601783968,0.0,0.0,1.0264511388642028
"KANGRA, HIMACHAL PRADESH",0.02249836494270572,0.013211249183548684,0.0018966644861668869,0.02596468280137616,0.0,0.020209287114099667,0.057423152382250535,0.0006540222364829773,0.0,0.0022236756053240062,0.12884238062560305,0.11268803141725309,0.03400915630810239,0.07410071942446966,0.09895356444561679,0.010333551344488595,0.046043165470743004,0.0011118378022041877,0.018574231527470383,0.19771092214172753,0.000588620013200932,0.051863963371229595,0.006867233485818155,0.046631785481197036,0.0,0.04545454545113265,0.004578155657212103,6.540222328204527e-05,0.0,1.0224983649427057
"KANKER, CHHATTISGARH",0.07544437130051265,0.0599078341021555,0.0009216589861870076,0.06385780118054747,0.0,0.05332455563202447,0.05187623436011638,0.022383146802132135,0.0003949967078391981,0.017116524029713944,0.11441737985401093,0.10849242923642295,0.02567478604641424,0.07346938776131667,0.052666227779481406,0.0038183015134133245,0.016984858459205335,0.001053324554852301,0.022646477954209265,0.07504937458161354,0.003423304805574126,0.05661619485787339,0.003554970376082737,0.0272547728851443,0.0,0.1357472021031341,0.009348255430535371,0.0,0.0,1.0754443713005126
"KANNAUJ, UTTAR PRADESH",0.062099073415220266,0.05122950819144319,0.01888809693028615,0.015502494655036093,0.0,0.01167141838819135,0.13257305774219968,0.002761938702234886,8.909479632321396e-05,0.014076977908875361,0.0366179615121125,0.11368496078696701,0.039647184607059016,0.0670883820392561,0.026639344264040833,0.028332145395429224,0.053902352093612875,0.0013364219523321725,0.0052565930142528024,0.027263007842045314,0.027886671420049792,0.04864575908434938,0.009444048466390404,0.08642195295739495,0.0,0.1740912330957454,0.006949394154372486,0.0,0.0,1.06209907341522
"KANNUR, KERALA",0.00609402785314728,0.01013007252646631,0.0037163579699280467,0.013167096243646398,0.0,0.010749465522852948,0.007232911746390498,0.0016983356307509983,0.00047953006040126823,0.015065236067583266,0.06517612738706839,0.05438670101824945,0.02199844152377537,0.03076984554754302,0.24096385538380574,0.00369637754834368,0.041119702686262034,0.001038981797629323,0.016523806667014727,0.3008651522334558,5.9941257480227055e-05,0.04105976143269797,0.003017043298392978,0.0740674139291532,0.0,0.04121960479418387,0.0016184139542039376,0.0,0.00017982377272040705,1.0060940278531472
"KANPUR DEHAT, UTTAR PRADESH",0.037482710923675125,0.027524204704840974,0.013623789763896261,0.015352697098664849,0.0,0.01258644536690786,0.09820193635150869,0.0040802212999847135,0.00041493775976354856,0.013416320888371334,0.026002766255279194,0.0941217150747605,0.01915629322741024,0.07060857538387173,0.04965421853953313,0.020954356844338592,0.038381742736980244,0.0006915629319710594,0.004287690180350582,0.1916320884981709,0.0246196403894007,0.04059474412432221,0.016735822964543345,0.06410788381521099,0.0,0.14889349932675774,0.004356846473160413,0.0,0.0,1.0374827109236748
"KANPUR NAGAR, UTTAR PRADESH",0.027070549341325207,0.02044625538109371,0.006660892266950682,0.009430164325921656,0.0,0.0075270522501380095,0.08146783618808912,0.0024764855864303817,0.00048797745542986353,0.017201205302322865,0.04294201607509532,0.2028156299231778,0.13992753535394964,0.05800832000980578,0.030657183638914037,0.03082797574832303,0.06546217565162919,0.0028058703691059977,0.001329738566161663,0.07650266557396222,0.01079650120119359,0.02094643226805455,0.025496822049925098,0.06311988386788862,0.0,0.07756401653713535,0.0048797745542986356,0.0,0.0002195898550032158,1.0270705493413252
"KANSHIRAM NAGAR, UTTAR PRADESH",0.06222337932176455,0.06274407704630433,0.015360583180093836,0.02186930486805694,0.0,0.02186930486805694,0.13277792241840983,0.0010413954709488687,0.0,0.011455350169502904,0.030460817494272895,0.1197604790497734,0.056495704242480425,0.06326477480729296,0.03957302786689794,0.02004686279571886,0.04399895859838377,0.0007810466013892095,0.010153605832639261,0.12210361884665125,0.03462639937442349,0.03775058579455986,0.0026034886737272877,0.03436605050850871,0.0,0.11689664149190691,0.0,0.0,0.0,1.0622233793217646
"KANYAKUMARI, TAMIL NADU",0.016625900708536413,0.03216103655817636,0.0005949626497182103,0.00475970119867118,0.0,0.004263898988567427,0.024129040787443268,0.0009585509352457845,0.000462748727455775,0.021121174058980733,0.0878892047228433,0.13680835590441454,0.02703774707629135,0.10296159185890993,0.0012560322601048895,0.0023467971176131096,0.04673762147303327,0.00277649236473465,0.01232894823732101,0.2586434851540243,0.0017187809875606646,0.008263370134460978,0.023963773388085842,0.029516758117555143,0.0,0.1619951081032752,0.006809016987723195,0.0,0.0004958022077900094,1.0166259007085365
"KAPURTHALA, PUNJAB",0.024352296554655296,0.032131502405211676,0.003449908679286443,0.02171413109953957,0.0,0.016843671790502578,0.045457620242932824,0.0022322938510801606,0.005005749848450684,0.0100114996950073,0.08590949063362684,0.13725224918858284,0.038760738690639375,0.09179462897406102,0.00040587160971777185,0.004532232970920134,0.14266387063254576,0.0021646485832673827,0.00243522965546553,0.1903537847672812,0.0037204897524316235,0.01765541500236185,0.0,0.035851992158590335,0.0,0.10295609821525631,0.006696881553240483,0.0,0.0,1.024352296554655
"KARAIKAL, PUDUCHERRY",0.00923002185921193,0.008258440613200514,0.0012144765600646714,0.006558173428429867,0.0,0.00510080155431194,0.010687393733329857,0.0004857906247059754,0.0009715812494119508,0.002428953120129343,0.0420208890047618,0.13650716539615612,0.06558173428429867,0.06558173428429867,0.055623026482926975,0.0019431624954233675,0.016516881223000494,0.0004857906247059754,0.006801068739082587,0.3740587806495423,0.0004857906247059754,0.03279086713534827,0.006315278114376612,0.0019431624954233675,0.0,0.1510808841373354,0.005343696864964661,0.0012144765600646714,0.0,1.009230021859212
"KARAULI, RAJASTHAN",0.016545707517210354,0.016432895872044374,0.00045124656855547254,0.022487120667839332,0.0,0.018952355882488572,0.08806828865194187,0.0006016620915827815,0.0009024931371109451,0.008460873161073176,0.020155680067759953,0.26224946411330136,0.1275899673028872,0.12559696161724757,0.012221261231491356,0.005979017035860668,0.08438310834145799,0.000376038807041818,0.00992742451137912,0.02899259203376913,0.007407964500934923,0.028052495018796857,0.0,0.06629564169294921,0.0,0.055202496918382214,0.009062535251076595,0.0,0.00015041552302730892,1.0165457075172104
"KARBI ANGLONG, ASSAM",0.07461240310128933,0.026808785536360447,0.002583979327752517,0.027347114552298695,0.0,0.021856158484216067,0.12618432385315204,0.012596899224677672,0.00010766580469497101,0.019810508178431083,0.035960378988189226,0.19099913865334026,0.04015934538787363,0.13565891472961697,0.04963393626433857,0.014534883721245721,0.014965546943040248,0.0027993109386497805,0.024655469427387812,0.09388458226378217,0.001507321274773522,0.018626184328293723,0.00010766580469497101,0.028423772614321614,0.0,0.09474590870435659,0.015180878550922868,0.0002153316108972633,0.00064599483269179,1.0746124031012891
"KARGIL, JAMMU & KASHMIR",0.014539579971672482,0.011308562197676696,0.004846526649685119,0.02261712439535339,0.0,0.016155088847361814,0.0807754442594262,0.0,0.0,0.0,0.11470113085245628,0.11308562197676696,0.012924071073366027,0.09531502423109868,0.17285945073914621,0.017770597745668273,0.03392568659303009,0.0,0.02746365104503851,0.009693053321987364,0.0,0.030694668819034297,0.0,0.004846526649685119,0.0,0.2261712439535339,0.004846526649685119,0.0,0.0,1.0145395799716725
"KARIMGANJ, ASSAM",0.03034575772781286,0.01685875428941486,0.000245218244490557,0.04082883766562282,0.0,0.031755762629771374,0.10053948010380616,0.00993133889071013,0.0006743501719199,0.0060078469840108,0.08962726824714949,0.12481608629635563,0.010666993625898328,0.10391123102348414,0.12923001474181536,0.01256743501512143,0.019617459542079285,0.001961745954207929,0.017349190776679443,0.1032981854251317,0.006743501716624208,0.0072339382056053215,0.0,0.11537518389291009,6.130456069350732e-05,0.03917361451574068,0.010237861698468985,0.0009195684155521931,0.00036782736673583553,1.030345757727813
"KARIMNAGAR, ANDHRA PRADESH",0.01917447148874095,0.013913644661811614,0.0011666720678726705,0.00983029242410603,0.0,0.00983029242410603,0.03569152326290805,0.0010154367998095007,0.0003132730552088936,0.003932116969642413,0.03896468655807943,0.0902982575571807,0.0170787827676698,0.07321947477438737,0.022760907843507042,0.007140465155762933,0.06854198398789749,0.0007021637446006072,0.007885838977147463,0.3664970671344021,0.006837994619636594,0.04523014767435612,0.028086549780999587,0.08613928768544353,1.080251908255415e-05,0.06491233755438142,0.0,0.0,0.0,1.019174471488741
"KARIMNAGAR, TELANGANA",0.013421992366784548,0.016746706071211228,0.00172392562502833,0.02438123383476088,0.0,0.008127077946069577,0.02610515945978921,0.0012313754459562568,0.0,0.004432951606476881,0.09284570866716556,0.09050609531398732,0.030168698437995772,0.0,0.021425932770671993,0.013298854821154567,0.10011082379382527,0.0,0.0046792266960129164,0.04605344168979713,0.004186676518664769,0.10909986456275256,0.0,0.09075237039835157,0.0,0.2515700036602363,0.060337396875991545,0.0,0.002216475804100403,1.0134219923667847
"KARNAL, HARYANA",0.013473410592374906,0.011068991659939225,0.0014729773637059283,0.020448391638364007,0.0,0.016311058161640656,0.05051445901253594,0.0020361745909784953,0.002361096068449416,0.007711469728296955,0.08894183905660323,0.20918444708854578,0.1289721650596711,0.07408209682819167,0.013798332069239307,0.004592223544940031,0.03524314956655053,0.000606520090955574,0.0026643561139272024,0.15544243474785024,0.0048304992962579785,0.016029459547549484,0.0031409076147435365,0.05701288854982395,0.0,0.08590923860182537,0.006130185203715579,0.0014946387956990615,0.0,1.013473410592375
"KARUR, TAMIL NADU",0.018985481688816565,0.016340445543582764,0.00017633574301558662,0.004584729324165554,0.0,0.004467172162703762,0.03644272027533825,0.0012343502027549068,0.0,0.013460295070487982,0.04132134249822088,0.18074413679670132,0.06783048257161188,0.1071533533035869,0.02221830364958832,0.0036442720275338242,0.014635866693334896,0.002292364662494227,0.004643507905719348,0.18233115854473622,0.0015282431080551845,0.01310762358281101,0.0031152647976641647,0.013460295070487982,0.0,0.2595074355192154,0.0057603009461895645,0.0,0.0,1.0189854816888164
"KASARGOD, KERALA",0.0066553301261212516,0.008003987334411194,0.0033130057463019815,0.02163715257258323,0.0,0.018206872289338868,0.008326492320340727,0.002374809429008508,0.0006450099681649169,0.009557874987173217,0.06359211913969336,0.06338688869522127,0.030931159846607943,0.029025448573578177,0.21068371057391808,0.004603025681400433,0.0698956256660699,0.000762284507980524,0.01301747390475579,0.3002228216160038,0.00023454907922075321,0.03990266213059852,0.002785270317952672,0.06499941364539198,0.0,0.03028614987885349,0.0034302802861175884,8.795590465647483e-05,8.795590465647483e-05,1.006655330126121
"KASGANJ, UTTAR PRADESH",0.023402025848754067,0.037722668528670754,0.010478519036828537,0.02584701362385106,0.0,0.01397135871414139,0.14180929095562558,0.0,0.0,0.005239259515969281,0.03911980440155188,0.123995808608176,0.07090464547781279,0.02514844568741049,0.04435906391752117,0.014669926650581956,0.01711491442567895,0.0,0.0024449877750969927,0.16975200836434845,0.01851205029856008,0.05553615090546019,0.0,0.016765630459903653,0.0,0.12329724063750559,0.02794271742828278,0.015368494587022523,0.0,1.023402025848754
"KATHUA, JAMMU & KASHMIR",0.024696969691515285,0.04969696970121983,0.0016666666673136362,0.03666666667665757,0.0,0.030606060609842146,0.10090909090853746,0.000909090910022314,0.0,0.002575757575214738,0.12393939394546637,0.12212121212117932,0.03757575756758897,0.07893939393224061,0.08954545453856155,0.009848484849029612,0.028939393934043663,0.0,0.018333333334086363,0.039090909094898894,0.0040909090919185945,0.05409090909223677,0.01818181818135537,0.0200000000014,0.0,0.12666666666068482,0.005606060606501239,0.0,0.0,1.0246969696915154
"KATIHAR RAILWAY, BIHAR",0.021881838066890435,0.019693654272455223,0.0,0.0,0.0,0.0,0.013129102858515006,0.004376367619505002,0.0,0.017505470447385436,0.017505470447385436,0.3982494529767057,0.0765864332647511,0.0,0.017505470447385436,0.004376367619505002,0.008752735239010004,0.0,0.0021881837944352145,0.017505470447385436,0.0,0.04814004375328588,0.0,0.0,0.0,0.03282275710033566,0.32166301971195466,0.0,0.0,1.0218818380668904
"KATIHAR RLY., BIHAR",0.019982105577577052,0.002684163436510599,0.001043841336188824,0.002684163436510599,0.0,0.002684163436510599,0.024157470920244662,0.012376975844276489,0.002833283626499996,0.021175067099579906,0.014166418134587662,0.41783477476782566,0.011184014316010588,0.406650760570813,0.017148821951077056,0.002833283626499996,0.019087384433465308,0.0004473605720558723,0.0004473605720558723,0.030420518937377607,0.0008947211461994274,0.004771846108888247,0.0,0.0019385624823882513,0.0,0.00253504324443352,0.0,0.0,0.0,1.0199821055775768
"KATIHAR, BIHAR",0.03600111739446105,0.0223479293222007,0.001187233745562727,0.04843215308179897,0.0,0.043299113065124774,0.10133389203683757,0.009951812278622227,0.0010475591871462037,0.013408757595275864,0.02982051819210723,0.11254277532458724,0.03352189398574535,0.07252601440620496,0.10367344089495852,0.017284726588156794,0.03174104336911228,0.0007332914309534565,0.006459948318209141,0.25989943429269535,0.008869334449183157,0.004609260423345524,0.0002444304769844855,0.024373210420706875,0.00013967455841652342,0.04560374327948627,0.00649486696196859,0.00045394231460927064,0.0,1.0360011173944612
"KATNI, MADHYA PRADESH",0.01756883554146743,0.012392014755692925,0.0013912705858088587,0.028504869448754862,0.0,0.0225838806764125,0.024136926912597823,0.00042061668898573225,0.000938298767110211,0.007991717085746223,0.07457857441632856,0.08661468275469184,0.038308473809295675,0.04552366777921409,0.010709547997938109,0.0022648590934932385,0.013815640470308756,0.0003235512989410421,0.0038826155886514213,0.438476720500291,0.0075387452670475745,0.06778399713584884,0.005015045134945069,0.02753421555283768,0.0,0.07622868606747203,0.0027825411720706888,6.471025987880279e-05,0.00019413077963640837,1.0175688355414676
"KAUSHAMBI, UTTAR PRADESH",0.0604103654146382,0.026976211886338055,0.017493664683772094,0.024196844599275617,0.0008174609659752271,0.021907953893629425,0.08893975312877585,0.0018801602226585787,0.00032698438684786895,0.019864301484413583,0.06972942042721356,0.09768658547638412,0.02362462192286407,0.06817624458796952,0.03237145427047235,0.02076350854080633,0.04569606801792855,0.0010626992566833515,0.00441428921786845,0.1412572549443237,0.025096051667112818,0.05648655277475267,0.007765879180197994,0.06237227172885874,0.0,0.13520804377733814,0.005885718957539415,0.0,0.0,1.0604103654146384
"KAWARDHA, CHHATTISGARH",0.037328094297744724,0.02357563850239115,0.0039292730883160095,0.06876227897676788,0.0,0.06876227897676788,0.0039292730883160095,0.001964636530405549,0.001964636530405549,0.0039292730883160095,0.13555992142313023,0.08447937130252703,0.007858546176632019,0.07662082515339992,0.019646365414075134,0.0039292730883160095,0.007858546176632019,0.0,0.007858546176632019,0.32809430258558525,0.001964636530405549,0.08840864439084302,0.007858546176632019,0.029469548121112705,0.0,0.02357563850239115,0.0,0.0,0.0,1.037328094297745
"KENDRAPARA, ODISHA",0.04024815819648048,0.035207444745108375,0.0004652966270321344,0.03908491663161437,0.0,0.03210546723156082,0.08251260177785256,0.009461031406548838,0.0026366808843440435,0.03474214811699055,0.09647150057795967,0.11702210159706958,0.030554478474787036,0.08119426134056616,0.032725862732098945,0.004032570763269063,0.02427297402233868,0.0006979449400053555,0.015044590928763065,0.18061264059222387,0.029701434665618455,0.04265219077327976,0.014811942609275692,0.05591314462578167,0.0,0.03280341216830909,0.005273361767602396,0.0,0.0,1.0402481581964806
