DISTRICTS,MURDER,ATTEMPT TO MURDER,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,RAPE,CUSTODIAL RAPE,OTHER RAPE,KIDNAPPING & ABDUCTION,DACOITY,PREPARATION AND ASSEMBLY FOR DACOITY,ROBBERY,BURGLARY,THEFT,AUTO THEFT,OTHER THEFT,RIOTS,CRIMINAL BREACH OF TRUST,CHEATING,COUNTERFIETING,ARSON,HURT/GREVIOUS HURT,DOWRY DEATHS,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,INSULT TO MODESTY OF WOMEN,CRUELTY BY HUSBAND OR HIS RELATIVES,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,CAUSING DEATH BY NEGLIGENCE,OTHER THEFTS,FORGERY,COUNTERFEITING,sum
"GUNTUR URBAN, ANDHRA PRADESH",17.5,16.07142857,0.571428571,16.07142857,0.0,9.857142857,32.85714286,1.285714286,0.071428571,8.5,68.0,323.7857143,123.1428571,152.2142857,3.571428571,7.214285714,121.8571429,1.357142857,5.857142857,259.7142857,3.357142857,111.8571429,24.35714286,142.7142857,0.0,148.5,48.42857143,1.571428571,0.428571429,1650.714285731
"GUNTUR, ANDHRA PRADESH",142.1428571,110.7142857,1.642857143,52.5,0.0,43.78571429,156.2857143,7.5,0.642857143,28.0,294.3571429,1039.357143,213.0,789.8571429,100.5,47.21428571,347.9285714,16.07142857,54.64285714,1759.142857,19.0,311.5,170.5,489.5714286,0.0,600.7857143,36.5,1.142857143,1.071428571,6835.35714291
"GURDASPUR, PUNJAB",21.42857143,22.42857143,10.42857143,23.85714286,0.0,19.57142857,48.14285714,0.785714286,1.357142857,2.071428571,51.42857143,82.78571429,28.64285714,49.5,0.0,9.928571429,56.78571429,1.071428571,1.642857143,112.7857143,6.357142857,17.92857143,0.214285714,32.21428571,0.0,133.1428571,4.642857143,1.928571429,0.214285714,741.285714264
"GURGAON, HARYANA",79.71428571,51.21428571,5.285714286,60.92857143,0.0,44.42857143,191.4285714,20.5,28.85714286,84.14285714,559.0714286,2404.642857,1830.714286,489.8571429,113.0,72.07142857,175.9285714,3.0,9.642857143,170.7142857,17.92857143,52.71428571,33.14285714,137.3571429,0.0,165.0,84.07142857,0.071428571,0.428571429,6885.857143028999
"GUWAHATI CITY, ASSAM",60.21428571,41.57142857,13.28571429,79.28571429,0.0,63.28571429,552.1428571,21.64285714,5.785714286,148.0714286,669.7857143,1713.785714,695.5,902.4285714,171.3571429,154.8571429,228.4285714,13.64285714,19.71428571,509.1428571,7.642857143,113.6428571,0.0,212.7857143,0.0,274.9285714,115.8571429,2.214285714,1.714285714,6792.714285396999
"GWALIOR, MADHYA PRADESH",93.85714286,145.1428571,17.92857143,103.5,0.0,82.0,161.8571429,8.714285714,16.57142857,164.2142857,949.7857143,1584.571429,1000.071429,547.7142857,149.2142857,37.92857143,116.2857143,1.857142857,20.92857143,975.5,30.42857143,221.8571429,14.85714286,195.6428571,0.0,388.7857143,36.78571429,0.0,0.0,7066.000000871001
"HAILAKANDI, ASSAM",21.42857143,5.142857143,0.571428571,51.71428571,0.0,40.71428571,121.1428571,7.357142857,0.357142857,4.928571429,71.71428571,106.0714286,10.07142857,86.07142857,180.5,12.07142857,23.57142857,1.928571429,19.07142857,47.07142857,3.0,20.57142857,0.285714286,82.64285714,0.0,27.42857143,9.928571429,0.0,0.0,955.357142821
"HAMIRPUR, HIMACHAL PRADESH",6.714285714,3.928571429,1.0,8.5,0.0,6.642857143,22.0,0.0,0.0,0.285714286,47.0,40.57142857,10.57142857,28.14285714,27.71428571,7.0,19.42857143,0.285714286,9.0,199.1428571,0.142857143,25.21428571,7.357142857,24.5,0.0,42.71428571,1.857142857,0.5,0.0,540.214285655
"HAMIRPUR, UTTAR PRADESH",37.78571429,21.07142857,18.21428571,19.64285714,0.928571429,15.64285714,54.42857143,1.642857143,0.0,10.0,26.28571429,58.0,12.78571429,41.71428571,20.71428571,17.14285714,20.28571429,0.357142857,2.5,44.35714286,15.35714286,42.5,4.571428571,16.57142857,0.0,59.85714286,3.5,0.0,0.0,565.85714286
"HAMREN, ASSAM",1.428571429,0.0,0.0,1.214285714,0.0,1.214285714,4.428571429,0.0,0.0,0.285714286,2.214285714,3.857142857,0.428571429,3.428571429,0.357142857,1.071428571,0.142857143,0.0,0.214285714,1.5,0.0,0.142857143,0.0,0.214285714,0.0,0.642857143,0.0,0.0,0.0,22.785714285999997
"HANDWARA, JAMMU & KASHMIR",13.85714286,29.5,1.357142857,6.071428571,0.0,5.642857143,50.28571429,0.214285714,0.0,2.214285714,21.28571429,37.92857143,1.428571429,33.35714286,40.28571429,1.928571429,6.714285714,0.357142857,5.285714286,3.428571429,0.0,58.28571429,4.714285714,1.357142857,0.0,10.35714286,3.142857143,0.0,0.0,339.000000027
"HANUMANGARH, RAJASTHAN",52.14285714,79.42857143,1.0,79.5,0.0,60.35714286,93.14285714,0.714285714,1.071428571,9.428571429,118.8571429,260.0714286,75.35714286,173.7857143,15.78571429,13.42857143,463.4285714,0.928571429,9.785714286,420.4285714,15.0,89.78571429,0.285714286,337.6428571,0.071428571,151.7857143,10.92857143,14.0,0.0,2548.142857156
"HAPUR, UTTAR PRADESH",6.785714286,10.85714286,1.5,12.42857143,0.571428571,6.285714286,26.0,0.714285714,0.0,5.428571429,5.5,65.0,42.21428571,11.5,8.928571429,3.357142857,14.21428571,0.142857143,0.428571429,3.285714286,2.642857143,14.21428571,0.0,8.714285714,0.0,46.14285714,11.28571429,0.0,0.0,308.142857137
"HARDA, MADHYA PRADESH",16.78571429,16.07142857,0.214285714,38.35714286,0.0,31.78571429,25.0,0.571428571,0.357142857,10.0,68.28571429,105.4285714,46.5,56.85714286,14.57142857,1.928571429,6.642857143,0.0,3.714285714,329.7142857,5.214285714,52.57142857,6.714285714,16.71428571,0.0,46.57142857,2.071428571,0.285714286,0.0,902.928571393
"HARDOI, UTTAR PRADESH",92.5,65.21428571,29.64285714,39.71428571,0.0,36.78571429,167.0,3.142857143,0.357142857,20.71428571,53.64285714,200.2857143,53.64285714,137.3571429,34.42857143,32.21428571,65.5,0.428571429,5.571428571,338.7857143,36.85714286,70.92857143,25.64285714,77.35714286,0.0,247.0,9.285714286,0.0,0.214285714,1844.2142857700003
"HARIDWAR, UTTARAKHAND",64.35714286,60.92857143,8.857142857,46.64285714,0.0,35.07142857,196.5714286,9.571428571,1.142857143,54.78571429,80.78571429,493.2857143,205.5714286,266.6428571,128.4285714,44.35714286,140.4285714,5.071428571,5.785714286,354.2857143,11.71428571,45.64285714,44.42857143,96.57142857,0.0,177.1428571,21.07142857,0.0,0.428571429,2599.571428517
"HASSAN, KARNATAKA",62.57142857,66.71428571,2.071428571,32.78571429,0.0,23.85714286,54.28571429,9.0,1.214285714,46.07142857,238.0714286,340.5714286,140.2857143,189.9285714,200.8571429,9.928571429,69.35714286,1.5,13.5,1172.714286,10.42857143,117.7857143,0.142857143,105.2142857,0.214285714,180.0714286,10.35714286,0.857142857,0.214285714,3100.571428982
"HATHRAS, UTTAR PRADESH",63.71428571,65.85714286,16.64285714,33.28571429,0.0,25.57142857,137.5714286,16.5,0.857142857,48.71428571,58.57142857,231.7857143,98.14285714,126.0,89.0,38.92857143,67.0,1.0,2.714285714,149.7857143,22.28571429,58.07142857,13.92857143,102.5714286,0.0,134.8571429,7.642857143,0.0,0.0,1611.000000124
"HAVERI, KARNATAKA",23.35714286,20.92857143,2.0,15.21428571,0.0,9.5,28.14285714,5.928571429,0.285714286,9.214285714,81.35714286,125.4285714,44.07142857,69.5,252.9285714,9.571428571,33.85714286,1.357142857,0.0,261.4285714,2.928571429,58.14285714,0.0,38.85714286,0.0,162.2857143,11.85714286,0.0,0.0,1268.1428570760002
"HAZARIBAGH, JHARKHAND",78.21428571,50.21428571,6.857142857,55.42857143,0.0,48.0,109.7142857,49.57142857,7.142857143,54.07142857,117.9285714,441.1428571,113.1428571,308.2857143,221.3571429,15.14285714,95.5,1.285714286,12.78571429,212.3571429,31.78571429,35.35714286,0.0,53.5,0.0,89.5,19.71428571,0.142857143,0.214285714,2228.3571428230002
"HIMATNAGAR, GUJARAT",37.0,11.0,1.5,11.07142857,0.0,11.07142857,81.0,14.78571429,0.285714286,15.78571429,132.1428571,210.0,74.28571429,135.7142857,50.71428571,44.14285714,37.57142857,8.785714286,33.0,237.0714286,0.5,33.5,1.357142857,186.3571429,0.0,227.0714286,0.0,0.0,0.0,1595.7142857590002
"HINGOLI, MAHARASHTRA",34.57142857,24.71428571,1.0,18.71428571,0.0,15.28571429,24.42857143,6.285714286,1.785714286,29.85714286,92.42857143,175.0,29.42857143,138.7142857,114.2857143,7.357142857,36.14285714,0.571428571,23.07142857,406.8571429,3.428571429,48.57142857,5.142857143,99.42857143,0.0,104.7857143,6.857142857,0.0,0.214285714,1448.9285714829998
"HISSAR, HARYANA",59.21428571,55.07142857,3.142857143,36.85714286,0.0,29.57142857,110.4285714,5.428571429,13.07142857,32.5,331.8571429,700.0714286,443.6428571,228.9285714,72.28571429,21.14285714,146.0,1.714285714,13.35714286,315.7857143,16.28571429,45.71428571,10.07142857,197.0714286,0.0,78.21428571,27.5,0.214285714,0.214285714,2995.3571428640007
"HOOGHLY, WEST BENGAL",97.57142857,35.71428571,27.78571429,72.28571429,0.0,53.28571429,190.1428571,10.42857143,91.35714286,28.07142857,26.28571429,681.4285714,145.0714286,480.5,443.9285714,21.57142857,135.9285714,4.142857143,27.0,190.7142857,17.21428571,76.0,1.5,664.7857143,0.0,222.5714286,55.85714286,1.428571429,6.0,3808.5714285119993
"HOSHANGABAD, MADHYA PRADESH",48.64285714,52.64285714,20.85714286,80.78571429,0.0,66.5,68.0,2.0,2.428571429,37.0,241.6428571,344.4285714,129.7142857,199.3571429,33.35714286,7.785714286,28.21428571,0.571428571,13.07142857,428.0714286,12.0,145.7142857,15.85714286,70.21428571,0.0,110.7857143,15.35714286,1.142857143,0.214285714,2176.357142843001
"HOSHIARPUR, PUNJAB",40.5,38.42857143,4.642857143,35.5,0.0,28.85714286,59.71428571,4.142857143,4.785714286,14.42857143,119.5714286,157.5,41.85714286,103.0714286,0.142857143,9.714285714,138.8571429,1.928571429,6.5,288.9285714,9.214285714,22.07142857,1.571428571,68.42857143,0.0,209.0,12.57142857,0.0,0.0,1421.9285715030003
"HOWRAH CITY, WEST BENGAL",18.14285714,2.214285714,5.571428571,9.428571429,0.0,9.428571429,84.71428571,2.928571429,38.21428571,15.07142857,5.857142857,374.7857143,101.5,273.2857143,34.21428571,23.57142857,69.85714286,2.214285714,2.357142857,51.57142857,3.5,33.85714286,8.714285714,147.6428571,0.0,41.35714286,0.0,0.0,0.0,1359.9999999740003
"HOWRAH G. R. P., WEST BENGAL",5.857142857,17.57142857,2.5,17.78571429,0.0,5.714285714,25.85714286,0.285714286,2.785714286,0.642857143,3.142857143,20.28571429,5.857142857,0.0,18.14285714,5.857142857,10.21428571,0.0,1.857142857,119.2857143,0.357142857,26.28571429,0.0,56.85714286,0.0,57.42857143,14.42857143,0.785714286,0.428571429,420.21428574199996
"HOWRAH G.R.P., WEST BENGAL",9.285714286,8.357142857,1.428571429,0.785714286,0.0,0.785714286,8.857142857,1.785714286,19.14285714,4.714285714,0.071428571,390.7857143,0.428571429,390.3571429,6.285714286,1.071428571,9.285714286,0.928571429,0.071428571,5.714285714,0.428571429,4.928571429,0.428571429,0.428571429,0.071428571,0.571428571,0.0,0.0,0.0,867.000000056
"HOWRAH PC, WEST BENGAL",3.071428571,2.0,0.571428571,9.714285714,0.0,3.214285714,28.85714286,0.285714286,4.357142857,2.071428571,1.285714286,80.42857143,15.57142857,0.0,4.571428571,8.642857143,26.78571429,0.0,1.071428571,47.14285714,0.285714286,49.14285714,0.0,39.78571429,0.0,46.71428571,64.85714286,1.214285714,3.214285714,444.8571428590001
"HOWRAH RURAL, WEST BENGAL",0.785714286,0.428571429,0.071428571,0.642857143,0.0,0.214285714,0.714285714,0.571428571,2.428571429,0.142857143,0.0,20.57142857,0.0,0.0,0.142857143,0.0,0.714285714,0.0,0.0,0.0,0.071428571,1.857142857,0.0,0.0,0.0,0.142857143,20.57142857,0.071428571,0.642857143,50.785714281999994
"HOWRAH, WEST BENGAL",53.0,14.57142857,13.14285714,31.57142857,0.0,31.57142857,145.5714286,11.28571429,29.35714286,19.35714286,20.57142857,464.9285714,123.7142857,341.2142857,144.5714286,24.07142857,120.5714286,1.928571429,4.0,186.2142857,16.85714286,59.0,4.642857143,424.7857143,0.0,203.5714286,0.0,0.0,0.0,2490.071428632
"HUBBALLI DHARWAD CITY, KARNATAKA",1.428571429,2.5,0.0,4.5,0.0,1.5,5.285714286,0.571428571,0.071428571,5.142857143,20.14285714,22.92857143,13.85714286,0.0,15.57142857,1.714285714,9.285714286,0.0,0.285714286,4.857142857,0.5,4.857142857,0.0,2.785714286,0.0,46.92857143,9.071428571,1.285714286,0.642857143,175.714285716
"HYDERABAD CITY, ANDHRA PRADESH",112.5,122.0,5.0,58.07142857,0.0,58.07142857,228.1428571,9.071428571,0.571428571,70.64285714,1006.642857,4309.5,1593.071429,2716.428571,182.1428571,95.35714286,1777.571429,25.57142857,35.35714286,3602.5,31.14285714,165.2142857,130.7857143,1109.642857,0.142857143,463.7857143,0.0,0.0,0.0,17908.928571495002
"HYDERABAD CITY, TELANGANA",8.428571429,11.64285714,0.428571429,27.14285714,0.0,9.071428571,53.42857143,1.285714286,0.0,4.142857143,107.7142857,304.7142857,99.71428571,0.0,8.928571429,6.928571429,182.6428571,0.0,1.428571429,17.0,1.571428571,68.57142857,0.0,92.07142857,0.0,228.3571429,205.0,3.071428571,7.928571429,1451.2142856760001
"I&P HARYANA, HARYANA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"I.G.I. AIRPORT, DELHI UT",0.642857143,0.5,0.142857143,0.071428571,0.0,0.071428571,1.714285714,0.0,0.0,1.0,0.142857143,19.0,3.071428571,15.92857143,0.5,0.857142857,144.0,0.214285714,0.071428571,1.0,0.0,1.0,0.357142857,0.071428571,0.0,0.285714286,0.0,0.0,0.0,190.64285714200005
"IDUKKI, KERALA",24.28571429,24.28571429,4.142857143,46.28571429,0.0,36.0,14.14285714,3.714285714,0.0,17.35714286,176.3571429,192.9285714,33.42857143,151.5714286,265.8571429,21.71428571,119.0,1.357142857,11.5,1255.571429,0.642857143,163.0,11.5,159.7142857,0.0,112.0,7.928571429,0.857142857,0.214285714,2855.357143367
"IGI AIRPORT, DELHI UT",0.642857143,0.142857143,0.142857143,0.071428571,0.0,0.071428571,5.571428571,0.071428571,0.0,1.857142857,0.5,70.42857143,14.57142857,45.21428571,0.214285714,2.0,200.5714286,0.642857143,0.0,0.714285714,0.0,5.5,0.785714286,0.142857143,0.0,6.214285714,10.64285714,12.07142857,0.0,378.785714304
"IMPHAL EAST, MANIPUR",14.14285714,43.92857143,0.285714286,8.5,0.0,5.642857143,50.42857143,0.0,28.71428571,0.357142857,7.571428571,74.5,51.85714286,19.57142857,9.285714286,2.785714286,11.64285714,0.214285714,9.214285714,37.14285714,0.071428571,6.285714286,0.0,3.428571429,0.0,10.28571429,3.071428571,0.071428571,0.0,398.999999995
"IMPHAL WEST, MANIPUR",20.0,75.57142857,0.642857143,12.0,0.0,9.071428571,76.85714286,0.142857143,21.42857143,1.428571429,18.78571429,217.8571429,174.3571429,38.85714286,17.14285714,11.21428571,25.92857143,1.928571429,9.5,70.78571429,0.142857143,17.14285714,0.071428571,5.357142857,0.0,25.28571429,4.642857143,0.714285714,0.0,856.857142953
"IMPHAL(EAST), MANIPUR",10.0,12.0,0.428571429,1.785714286,0.0,1.785714286,15.28571429,0.142857143,0.0,0.285714286,2.928571429,12.07142857,5.857142857,6.214285714,5.928571429,0.928571429,12.14285714,0.714285714,4.285714286,17.78571429,0.0,1.285714286,0.0,0.142857143,0.0,0.0,0.0,0.0,0.0,112.00000000700003
"IMPHAL(WEST), MANIPUR",12.92857143,18.14285714,0.357142857,2.428571429,0.0,2.428571429,30.28571429,0.285714286,0.0,0.571428571,12.35714286,49.57142857,29.71428571,19.85714286,14.85714286,5.0,11.5,2.214285714,11.64285714,36.21428571,0.0,7.214285714,0.0,0.857142857,0.0,3.0,0.0,0.0,0.0,271.428571427
"INDORE RAILWAY, MADHYA PRADESH",0.071428571,0.0,0.0,0.857142857,0.0,0.357142857,0.714285714,0.285714286,0.0,0.285714286,0.714285714,31.0,2.428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.285714286,0.0,0.0,0.0,0.0,28.57142857,0.0,0.0,66.57142857
"INDORE RLY., MADHYA PRADESH",2.642857143,1.5,0.785714286,1.785714286,0.0,1.785714286,1.857142857,0.142857143,0.071428571,5.428571429,1.857142857,182.5714286,1.5,181.0714286,1.071428571,0.142857143,1.642857143,0.0,0.0,6.142857143,0.285714286,4.357142857,0.5,0.142857143,0.0,0.0,0.0,0.0,0.0,397.285714344
"INDORE, MADHYA PRADESH",111.4285714,160.3571429,4.071428571,159.3571429,0.0,122.6428571,218.5714286,5.928571429,7.5,204.7857143,1168.571429,3808.428571,2471.071429,1210.642857,133.1428571,52.35714286,150.5714286,4.785714286,43.5,1566.5,30.5,342.4285714,66.35714286,323.0,0.357142857,843.7142857,126.7142857,3.642857143,1.071428571,13342.000000277001
"IRRIGATION & POWER, HARYANA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"J.P.NAGAR, UTTAR PRADESH",57.92857143,37.92857143,9.785714286,20.71428571,0.0,20.71428571,67.0,4.857142857,1.5,23.85714286,34.07142857,122.7142857,48.35714286,74.35714286,39.92857143,14.85714286,59.5,1.642857143,1.357142857,62.64285714,11.78571429,21.21428571,27.85714286,54.42857143,0.0,96.14285714,0.0,0.0,0.0,915.1428571330001
"JABALPUR RAILWAY, MADHYA PRADESH",0.214285714,0.142857143,0.0,0.857142857,0.0,0.357142857,2.142857143,0.142857143,0.071428571,2.642857143,0.571428571,64.92857143,1.071428571,0.0,0.142857143,0.0,0.071428571,0.0,0.0,0.428571429,0.0,3.285714286,0.0,0.0,0.0,0.785714286,63.85714286,0.0,0.0,141.714285718
"JABALPUR RLY., MADHYA PRADESH",2.642857143,1.5,0.857142857,1.642857143,0.0,1.642857143,1.714285714,0.428571429,1.785714286,13.5,4.214285714,329.7142857,5.571428571,324.1428571,1.571428571,0.714285714,1.785714286,0.071428571,0.071428571,6.5,0.357142857,5.785714286,1.214285714,0.142857143,0.0,0.214285714,0.0,0.0,0.0,707.7857142269999
"JABALPUR, MADHYA PRADESH",84.0,133.7857143,4.714285714,144.5714286,0.0,116.2857143,167.8571429,1.857142857,5.5,102.0,550.2857143,950.0,439.8571429,478.7142857,95.14285714,16.85714286,113.5714286,2.857142857,19.57142857,2778.857143,39.28571429,301.6428571,65.64285714,166.7857143,0.214285714,446.9285714,31.42857143,1.142857143,0.428571429,7259.785714543999
"JAGATSINGHPUR, ODISHA",29.78571429,23.71428571,1.928571429,29.28571429,0.0,24.21428571,71.0,11.78571429,2.285714286,45.21428571,99.42857143,194.5,46.5,132.9285714,38.21428571,8.5,33.57142857,0.071428571,12.64285714,158.0,17.5,55.14285714,2.0,57.28571429,0.0,188.7857143,15.07142857,0.0,0.0,1299.357142836
"JAGDALPUR, CHHATTISGARH",61.28571429,34.21428571,0.928571429,63.71428571,0.0,59.14285714,36.28571429,8.571428571,0.857142857,14.78571429,136.5,130.4285714,47.07142857,79.42857143,38.64285714,4.428571429,17.21428571,1.785714286,9.357142857,387.7142857,1.5,47.64285714,1.857142857,17.57142857,0.0,115.0,3.928571429,0.0,0.0,1319.8571428050002
"JAGRAON, PUNJAB",10.14285714,14.0,1.714285714,7.785714286,0.0,7.785714286,16.71428571,0.285714286,1.285714286,1.714285714,28.42857143,42.0,11.57142857,30.42857143,0.0,4.285714286,27.14285714,0.785714286,0.571428571,67.35714286,1.428571429,3.928571429,1.214285714,10.64285714,0.0,33.64285714,0.0,0.0,0.0,324.857142847
"JAINTIA HILLS EAST, MEGHALAYA",3.0,1.357142857,0.0,3.357142857,0.0,1.857142857,3.857142857,0.571428571,0.0,0.642857143,0.642857143,9.0,3.428571429,3.571428571,0.0,1.785714286,1.142857143,0.071428571,1.142857143,4.071428571,0.0,1.214285714,0.0,0.0,0.0,5.928571429,2.0,0.071428571,0.214285714,48.928571426999994
"JAINTIA HILLS WEST, MEGHALAYA",2.714285714,0.785714286,0.285714286,3.857142857,0.0,2.428571429,1.571428571,0.285714286,0.0,0.714285714,4.642857143,6.928571429,0.357142857,2.857142857,0.0,0.214285714,1.571428571,0.071428571,1.357142857,4.928571429,0.0,1.857142857,0.0,0.214285714,0.0,2.214285714,3.714285714,0.0,0.214285714,43.785714283999994
"JAINTIA HILLS, MEGHALAYA",36.92857143,3.571428571,0.357142857,16.85714286,0.0,16.85714286,11.57142857,6.928571429,0.071428571,5.857142857,12.57142857,50.0,11.92857143,38.07142857,0.071428571,4.428571429,6.857142857,0.785714286,5.071428571,29.14285714,0.0,4.142857143,0.0,0.0,0.0,12.0,0.0,0.0,0.0,274.071428572
"JAIPUR EAST, RAJASTHAN",14.85714286,18.28571429,1.714285714,33.28571429,0.0,22.78571429,110.5714286,1.928571429,2.142857143,62.5,271.0714286,1611.071429,1229.0,333.3571429,64.57142857,22.57142857,449.6428571,2.285714286,5.214285714,25.5,5.214285714,53.35714286,0.285714286,137.0,0.0,199.8571429,48.71428571,0.0,0.857142857,4727.642857683
"JAIPUR NORTH, RAJASTHAN",11.14285714,16.42857143,0.357142857,23.85714286,0.0,17.85714286,101.7142857,0.928571429,0.571428571,22.64285714,85.5,503.2142857,320.0,164.3571429,20.64285714,21.57142857,412.0,0.428571429,1.714285714,194.9285714,5.357142857,31.85714286,0.0,143.2857143,0.0,96.42857143,18.85714286,0.071428571,0.0,2215.714285718
"JAIPUR RURAL, RAJASTHAN",38.0,19.57142857,1.857142857,41.42857143,0.0,30.71428571,138.1428571,4.357142857,1.357142857,16.21428571,149.5714286,560.5,244.7142857,284.9285714,37.0,17.78571429,487.3571429,0.642857143,15.5,311.1428571,8.857142857,75.64285714,1.071428571,150.4285714,0.0,443.1428571,30.85714286,6.142857143,0.214285714,3117.1428570090006
"JAIPUR SOUTH, RAJASTHAN",11.71428571,12.21428571,0.857142857,23.57142857,0.0,15.71428571,88.0,0.714285714,1.428571429,41.57142857,188.2857143,925.5,623.2142857,265.0714286,26.85714286,85.71428571,573.9285714,1.642857143,3.142857143,139.0,4.642857143,28.71428571,0.0,126.1428571,0.0,159.0714286,37.21428571,0.0,0.428571429,3384.3571428179994
"JAIPUR WEST, RAJASTHAN",8.428571429,6.785714286,0.357142857,28.71428571,0.0,15.78571429,75.42857143,0.214285714,0.642857143,19.28571429,124.7142857,346.8571429,239.0,72.78571429,1.642857143,42.85714286,329.2142857,0.142857143,1.857142857,55.14285714,2.0,24.85714286,0.0,80.71428571,0.0,159.7857143,35.07142857,0.0,0.0,1672.2857143219999
"JAIPUR, RAJASTHAN",31.35714286,37.92857143,2.785714286,24.14285714,0.0,24.14285714,166.7142857,1.857142857,1.5,22.85714286,344.4285714,1245.785714,521.8571429,723.9285714,617.7857143,82.42857143,522.0,7.071428571,18.85714286,571.1428571,12.28571429,71.85714286,0.642857143,180.4285714,0.0,299.4285714,0.0,0.0,0.0,5533.214285327
"JAISALMER, RAJASTHAN",7.214285714,3.714285714,0.142857143,6.571428571,0.0,5.142857143,21.42857143,0.571428571,0.0,4.214285714,59.57142857,130.0,27.0,95.85714286,16.57142857,2.5,64.5,0.571428571,7.142857143,122.0714286,5.5,34.14285714,0.0,23.57142857,0.071428571,60.28571429,7.142857143,9.071428571,0.214285714,714.785714313
"JAJPUR, ODISHA",45.92857143,26.07142857,0.0,44.78571429,0.0,34.35714286,98.42857143,12.57142857,0.071428571,44.71428571,127.7142857,254.9285714,71.92857143,166.2142857,60.57142857,11.0,34.92857143,0.571428571,15.07142857,706.5,30.42857143,99.14285714,6.285714286,81.35714286,0.0,226.8571429,16.78571429,0.0,0.214285714,2217.4285714220005
"JALANDHAR RURAL, PUNJAB",11.5,14.5,1.642857143,14.57142857,0.0,10.0,19.85714286,2.285714286,2.357142857,6.357142857,50.85714286,53.35714286,15.0,30.14285714,0.0,1.214285714,43.64285714,0.214285714,2.142857143,62.0,1.0,13.07142857,0.857142857,15.57142857,0.0,58.57142857,8.214285714,0.0,0.214285714,439.14285713900017
"JALANDHAR, PUNJAB",45.64285714,65.14285714,8.571428571,26.07142857,0.0,26.07142857,113.2857143,2.142857143,8.357142857,11.07142857,183.2142857,323.3571429,141.0714286,182.2857143,0.071428571,9.142857143,263.6428571,5.428571429,8.071428571,336.5,8.0,22.92857143,0.5,73.07142857,0.0,141.6428571,0.0,0.0,0.0,2005.2857142749997
"JALAUN, UTTAR PRADESH",52.78571429,29.64285714,11.35714286,8.928571429,0.642857143,7.214285714,79.14285714,2.571428571,0.857142857,14.14285714,35.35714286,107.1428571,46.78571429,56.35714286,19.21428571,18.28571429,35.35714286,1.214285714,3.285714286,19.0,29.71428571,33.28571429,14.57142857,35.21428571,0.0,112.0714286,4.0,0.0,0.0,778.142857134
